MIS_NO,MIS_DT,MIS_TYP,PO_NO,ITM_CD,GDN_CD,CHAL_QTY,VENDUQ_QTY,VEND_UQ,VEND_CD,REC_QTY,CHAL_NO,CHAL_DT,RECT_VAL,ACT_QTY,DEV_QTY,RFR_QTY,REJ_QTY,SHT_QTY,TST_QTY,CS_QTY,QLT_RTG,DEL_RTG,MTL_FLG,VAL_FLG,VAL_MTL,INSP_AUTH,INSP_DT,WHAR_DEM,FREIGHT,MC_NT_NO,MC_NT_DT,STAT_CD,MVD_QTY,RV_NO,RV_DT,KOD,COST_CL,PSA_CD,BPLN_NO,DISCOUNT,IGP_NO,BOC_ITM_CD,CON_FACT,WGT,NO_PACKS,PREV_MIS,COMM,COMM1,REMARK,INOTE_NO,REMARK1,QR_QTY,REJ_REASON1,REJ_REASON2,REJ_REASON3,RV_FWD_DT,RV_FWD_TRANS,RV_FWD_SEC,TMP_ACT,STATE_UP,GSTIN_NO,HSN_CD,COMP_SCHEME,GST_EXEMPT,UNIT_RT,CGST_PCT,CGST_AMT,SGST_PCT,SGST_AMT,IGST_PCT,IGST_AMT,MFD_MTH,MFD_YR
20240289,2024/21/05,M,20210323,2101222003,,2479,2479,,O000921013,2479,MS/N/012,2024/16/05,575668,2027,0,452,0,0,18,0,28.62,0,0,0,0,GM OPF,2024/13/06,0,0,,,2,2027,S20240331,2024/21/06,,,5,427,0,20240294,2101222003,1,,11,,,,,202400205,N,0,,,,2024/25/06,20240040,6,0,N,27AAACP3167G1ZH,5407,N,N,284,0,0,0,0,5,35201.8,5,2024
20240290,2024/21/05,M,20230264,2101222000,,5868,5868,,O000921013,5868,MS/N/011,2024/16/05,2006770,5498,0,370,0,0,37,0,32.79,11.32,0,0,0,GM OPF,2024/26/06,0,0,,,2,5498,S20240368,2024/02/07,,,5,218,0,20240295,2101222000,1,,8,,,,,202400244,N,0,,,,2024/02/07,20240051,6,0,N,27AAACP3167G1ZH,5407,N,N,365,0,0,0,0,5,107091,5,2024
20240291,2024/21/05,M,20230298,2101877343,,1196,1196,,S009925009,1196,92,2024/21/05,58401.6807,1177,0,19,0,0,96,0,34.44,14.34,0,0,0,GM OPF,2024/13/06,0,0,,,2,1177,S20240336,2024/21/06,,,5,1005,0,20240296,2101877343,1,,3,,,,,202400212,N,0,,,,2024/25/06,20240040,6,0,Y,09ADWPK1340G1ZE,5806,N,N,49.6191,2.5,1483.61,2.5,1483.61,0,0,5,2024
20240292,2024/21/05,M,20230399,2103784280,,3058,3058,,S009925009,3058,94,2024/21/05,,0,0,0,3058,0,0,0,0,3.16,0,0,0,GM OPF,2024/02/07,0,0,,,1,0,,,,,,,0,20240297,2103784280,1,,2,,,,,0,,0,LOT REJECTED DUE TO WIDTH OBVSERVED 38-40 AGAINST SPECIFIED 36+/-1.,,,,,,0,Y,09ADWPK1340G1ZE,5806,N,N,89.7143,2.5,6858.66,2.5,6858.66,0,0,,
20240294,2024/21/05,M,20230130,2101682216,,37682,37682,,S009925009,37682,93,2024/21/05,135942.1998,36979,0,703,0,0,2130,0,34.35,3.5,0,0,0,GM OPF,2024/08/07,0,0,,,2,36979,S20240416,2024/11/07,,,5,112,0,20240298,2101682216,1,,5,,,,,202400298,N,0,,,,,,,0,Y,09ADWPK1340G1ZE,5806,N,N,3.6762,2.5,3463.16,2.5,3463.16,0,0,5,2024
20240307,2024/21/05,C,20240128,2110008013,,500,500,,0,500,14,2024/21/05,,500,0,0,0,0,5,0,0,0,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240292,2110008013,0,,2,,"M/S SANTRAM ENGINEERING WORKS, KANPUR",,,0,,,,,,,,,0,Y,09AAYFS2731C1ZY,8804,N,N,16.1,9,724.5,9,724.5,0,0,5,2024
20240295,2024/22/05,C,20240087,9911038420,,29,29,,0,29,FTI/019,2024/13/05,,29,0,0,0,0,1,0,0,0,0,0,0,GM OPF,2024/05/07,0,0,,,1,0,,,,,,,0,20240299,9911038420,0,,1,,M/S FIRST TECHNOLOGY(INDIA) PVT LTD,,,0,,0,,,,,,,0,N,34AAFCS6978K1ZO,9607,N,N,42.59,0,0,0,0,12,148.21,,
20240296,2024/22/05,C,20240085,9911038421,,29,29,,0,29,FTI/018,2024/13/05,,29,0,0,0,0,1,0,0,0,0,0,0,GM OPF,2024/05/07,0,0,,,1,0,,,,,,,0,20240300,9911038421,0,,1,,M/S FIRST TECHNOLOGY(INDIA) PVT LTD,,,0,,0,,,,,,,0,N,34AAFCS6978K1ZO,9607,N,N,25.5,0,0,0,0,12,88.74,,
20240297,2024/22/05,C,20240182,9911036837,,200,200,,0,200,1,2024/22/05,8260,200,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/07/06,0,0,,,2,200,S20240272,2024/13/06,,,5,101,0,20240301,9911036837,0,,1,,A TO Z KANPUR,,,0,,0,,,,2024/25/06,20240041,24,0,Y,09AOYPM8536P1ZK,3926,N,N,35,9,630,9,630,0,0,,
20240298,2024/22/05,M,20230186,2101777051,,801,801,,K001121010,801,VP24250354,2024/14/05,403200,768,0,33,0,0,6,0,33.56,3.13,0,0,0,GM OPF,2024/27/06,0,0,,,2,768,S20240369,2024/02/07,,,5,223,0,20240302,2101777051,1,,4,,,,,202400255,N,0,,,,2024/02/07,20240051,6,0,N,24AAACK2030M1ZV,5407,N,N,525,0,0,0,0,5,21026.25,5,2024
20240299,2024/22/05,M,20230544,2101221254,,774,774,,K001121010,774,VP24250355,2024/14/05,513360,744,0,30,0,0,5,0,33.64,20.86,0,0,0,GM OPF,2024/13/06,0,0,,,2,744,SA20240019,2024/21/06,,,5,910,0,20240303,2101221254,1,,3,,,,,202400211,N,0,,,,2024/25/06,20240040,6,0,N,24AAACK2030M1ZV,5407,N,N,690,0,0,0,0,5,26703,5,2024
20240300,2024/22/05,M,20230262,2101221254,,111,111,,K001121010,111,VP24250358,2024/14/05,71561.9008,104,0,7,0,0,3,0,32.79,14.79,0,0,0,GM OPF,2024/27/06,0,0,,,2,104,SA20240027,2024/02/07,,,5,914,0,20240304,2101221254,1,,1,,,,,202400256,N,0,,,,2024/02/07,20240051,6,0,N,24AAACK2030M1ZV,5407,N,N,688.1,0,0,0,0,5,3818.96,5,2024
20240301,2024/22/05,M,20230455,2101221990,,564,564,,K001121010,564,VP24250359,2024/14/05,376536,541,0,23,0,0,5,0,33.57,5.55,0,0,0,GM OPF,2024/27/06,0,0,,,2,541,S20240367,2024/02/07,,,5,1104,0,20240305,2101221990,1,,3,,,,,202400251,N,0,,,,2024/02/07,20240051,6,0,N,24AAACK2030M1ZV,5407,N,N,696,0,0,0,0,5,19627.2,5,2024
20240302,2024/22/05,M,20230474,2101221366,,450,450,,K001121010,450,VP24250402,2024/18/05,235186,428,0,22,0,0,8,0,33.29,20.33,0,0,0,GM OPF,2024/10/06,0,0,,,2,428,S20240307,2024/21/06,,,5,230,0,20240306,2101221366,1,,6,,,,,202400183,N,0,,,,2024/24/06,20240039,6,0,N,24AAACK2030M1ZV,5903,N,N,549.5,0,0,0,0,12,29673,5,2024
20240303,2024/22/05,M,20230428,2101221365,,592,592,,K001121010,592,VP24250357,2024/14/05,311328,564,0,28,0,0,4,0,33.34,20.67,0,0,0,"GM/OPF,KANPUR",2024/18/06,0,0,,,2,564,S20240328,2024/21/06,,,5,304,0,20240307,2101221365,1,,2,,,,,202400224,N,0,,,,2024/25/06,20240040,6,0,N,24AAACK2030M1ZV,5407,N,N,552,0,0,0,0,5,16339.2,3,2024
20240304,2024/22/05,M,20230161,2101797033,,614,614,,S009925009,614,96,2024/22/05,41992.3752,604,0,10,0,0,12,0,34.43,14.76,0,0,0,GM OPF,2024/10/06,0,0,,,2,604,S20240317,2024/21/06,,,5,101,0,20240308,2101797033,1,,1,,,,,202400187,N,0,,,,2024/24/06,20240039,6,0,Y,09ADWPK1340G1ZE,5806,N,N,69.5238,2.5,1067.19,2.5,1067.19,0,0,5,2024
20240305,2024/22/05,M,20210339,2101787010,,29229,29229,,S009925009,29229,97,2024/22/05,321043.7696,26131.5,0,471,2626.5,0,771,0,31.29,0,0,0,0,GM OPF,2024/03/06,0,0,,,2,26131.5,S20240314,2024/21/06,,,5,611,0,20240309,2101787010,1,,14,,,,,202400173,N,0,QTY 232.50 MTR REJECTED DUE TO LINEAR DENSITY IS LESS THAN SPECIFIED,"IN ROLL NO. 36 & 82, TWO SUCH YARN WORKING AS ONE.",,2024/24/06,20240039,6,0,Y,09ADWPK1340G1ZE,5806,N,N,14.4952,2.5,10592.01,2.5,10592.01,0,0,5,2024
20240306,2024/22/05,M,20240031,2101787005,,864,864,,S009925009,864,98,2024/22/05,53365.6779,849,0,15,0,0,24,0,34.39,16.6,0,0,0,GM OPF,2024/10/06,0,0,,,2,849,S20240313,2024/21/06,,,5,519,0,20240310,2101787005,1,,1,,,,,202400197,N,0,,,,2024/24/06,20240039,6,0,Y,09ADWPK1340G1ZE,5806,N,N,62.857,2.5,1357.71,2.5,1357.71,0,0,5,2024
20240308,2024/24/05,M,20230395,2103784280,,6765,6765,,V004721006,6765,168,2024/24/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240311,,1,,15,,,,,0,,0,,,,,,,0,Y,09AABCV1571F1ZE,5806,N,N,89.71,2.5,15172.2,2.5,15172.2,0,0,,
20240322,2024/24/05,W,20230276,2110025108,,6,6,,S009925026,6,56,2024/23/05,88714.2858,6,0,0,0,0,0,0,35,0.82,0,0,0,GM OPF,2024/01/06,0,0,,,2,6,S20240257,2024/04/06,,,5,110,0,0,2110025108,0,,0,,,,,202400165,N,0,,,,2024/06/06,20240032,6,0,,,0,,,0,0,0,0,0,0,0,,
20240323,2024/24/05,W,20230204,2110025107,,13,13,,S009925026,13,55,2024/23/05,480870,13,0,0,0,0,0,0,35,2.47,0,0,0,GM OPF,2024/01/06,0,0,,,2,13,S20240258,2024/04/06,,,5,201,0,0,2110025107,0,,0,,,,,202400164,N,0,,,,2024/06/06,20240032,6,0,,,0,,,0,0,0,0,0,0,0,,
20240309,2024/25/05,M,20230432,2101787012,,49333,49333,,M000421005,49333,M/00256,2024/24/05,216534.899,48790,0,543,0,0,1497,0,34.61,11.92,0,0,0,GM OPF,2024/27/06,0,0,,,2,48790,S20240371,2024/02/07,,,5,827,0,20240312,2101787012,1,,17,,,,,202400254,N,0,,,,2024/02/07,20240051,6,0,Y,09AAACM9362J1Z2,5806,N,N,4.4381,2.5,5473.62,2.5,5473.62,0,0,5,2024
20240310,2024/25/05,M,20240022,2101126278,,4106,4106,,M000421005,4106,M/00257,2024/24/05,32572.7544,4058,0,48,0,0,63,0,34.59,29.65,0,0,0,GM OPF,2024/10/06,0,0,,,2,4058,S20240310,2024/21/06,,,5,613,0,20240313,2101126278,1,,1,,,,,202400185,N,0,,,,2024/24/06,20240039,6,0,Y,09AAACM9362J1Z2,5607,N,N,8.0268,6,1977.48,6,1977.48,0,0,5,2024
20240311,2024/25/05,M,20230553,2101786914,,9000,9000,,M000421005,9000,M/00258,2024/24/05,66867.8085,8865,0,135,0,0,270,0,34.48,21.3,0,0,0,GM OPF,2024/02/07,0,0,,,2,8865,S20240395,2024/10/07,,,5,224,0,20240314,2101786914,1,,3,,,,,202400273,N,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,7.5429,2.5,1697.15,2.5,1697.15,0,0,5,2024
20240312,2024/25/05,M,20230062,2101787010,,568,568,,T001321011,568,SB087,2024/17/05,,0,0,0,568,0,0,0,0,0,0,0,0,GM OPF,2024/13/06,0,0,,,1,0,,,,,,,0,20240315,2101787010,1,,1,,,,,0,,0,MASS OBSERVED 17.1368-17.5156 AGAINST SPECIFIED 17.00 GM(MAX.).,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,14.94,0,0,0,0,5,424.38,,
20240315,2024/25/05,C,20240167,2101921120,,100,100,,0,100,11,2024/17/05,3584,100,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/01/06,0,0,,,2,100,S20240254,2024/04/06,,,5,101,0,20240316,2101921120,0,,1,,"VARRISHA PRECISION WORKS,KANPUR",,,0,,0,,,,2024/06/06,20240032,6,0,Y,09ADDPN6913H1ZF,5807,N,N,32,6,192,6,192,0,0,,
20240313,2024/27/05,C,20231554,2101786978,,55,55,,0,55,17,2024/08/05,902.7205,55,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/06/07,0,0,,,2,55,S20240418,2024/11/07,,,5,205,0,20240317,2101786978,0,,1,,"CLASSIC FOAM INDUSTRIES ,KANPUR",,,0,,0,,,,,,,0,Y,09ACXPK1726G2Z8,5906,N,N,13,6,42.9,6,42.9,0,0,,
20240314,2024/27/05,C,20240208,2010277049,,8,8,,0,8,24-25/12,2024/24/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240319,,0,,8,,SRI/SAI INFOTECH KANPUR,,,0,,0,,,,,,,0,Y,09AYPPS7256M1ZA,8443,N,N,2627.12,9,1891.53,9,1891.53,0,0,,
20240316,2024/27/05,C,20240180,9911039053,,30,30,,0,30,16,2024/20/05,23718,30,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/30/05,0,0,,,2,30,S20240261,2024/04/06,,,5,101,0,20240318,9911039053,0,,30,,"THE EASTERN PRESS,KANPUR",,,0,,0,,,,2024/06/06,20240032,6,0,Y,09AEBPT4814J2Z7,4820,N,N,670,9,1809,9,1809,0,0,,
20240317,2024/27/05,C,20231561,2110038023,,155,155,,0,155,8,2024/20/05,12803,155,0,0,0,0,1,0,0,0,0,0,0,GM OPF,2024/18/06,0,0,,,2,155,S20240321,2024/21/06,5,,5,1217,0,20240320,2110038023,0,,1,,ASHOKA MOULDERS PVT LTD.,,,0,,,,,,,,,0,N,19AACCA1002F1ZF,9306,N,N,70,0,0,0,0,18,1953,5,2024
20240318,2024/27/05,M,20230297,2110025072,,154,154,,S000921155,154,15,2024/27/05,93864.414,142,0,0,12,0,1,0,32.27,11.4,0,0,0,GM OPF,2024/15/06,0,0,,,2,142,S20240342,2024/25/06,5,,5,605,0,20240321,2110025072,1,,1,,,,,202400217,N,,FAILED IN COMPRESSION LOAD AT LAB,,,2024/27/06,20240043,6,0,Y,09AAYFS2731C1ZY,8804,N,N,661.02,9,9161.74,9,9161.74,0,0,5,2024
20240319,2024/27/05,C,20240067,2010357014,,1000,1000,,0,1000,47,2024/27/05,16800,1000,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/27/06,0,0,,,2,1000,S20240359,2024/29/06,,,5,305,0,20240322,2010357014,0,,1,,"SHANKAR INDUSTRIAL MACHINE, KANPUR",,,0,,0,,,,2024/01/07,20240050,24,0,Y,09BIOPA8405Q1ZN,8452,N,N,15,6,900,6,900,0,0,,
20240320,2024/28/05,M,20230500,2110080006,,4565,4565,,N004821040,4565,24,2024/28/05,69558.2745,4565,0,0,0,0,2,0,35,4.96,0,0,0,GM OPF,2024/04/07,0,0,,,2,4565,S20240406,2024/10/07,5,,5,310,0,20240323,2110080006,1,,2,,,,,202400281,N,,,,,,,,0,Y,09AAHFN2396R1ZC,8804,N,N,15.24,9,6260.24,9,6260.24,0,0,5,2024
20240321,2024/28/05,M,20230499,2110080006,,14250,14250,,K000921149,14250,9,2024/28/05,217131.525,14250,0,0,0,0,2,0,35,11.1,0,0,0,GM OPF,2024/04/07,0,0,,,2,14250,S20240407,2024/10/07,5,,5,312,0,20240324,2110080006,1,,10,,,,,202400280,N,,,,,,,,0,Y,09ALRPS4721Q1Z2,7326,N,N,15.24,9,19545.3,9,19545.3,0,0,5,2024
20240326,2024/28/05,W,20230204,2110025107,,6,6,,S009925026,6,59,2024/28/05,221940,6,0,0,0,0,0,0,35,2.54,0,0,0,GM OPF,2024/04/06,0,0,,,2,6,S20240305,2024/19/06,,,5,205,0,0,2110025107,0,,0,,,,,202400177,N,0,,,,2024/20/06,20240036,6,0,,,0,,,0,0,0,0,0,0,0,,
20240324,2024/29/05,M,20240051,2110062006,,326,326,,S000321003,326,25,2024/28/05,,326,0,0,0,0,2,0,35,30,0,0,0,GM OPF,2024/11/07,0,0,,,1,0,,,,,,,0,20240330,2110062006,1,,1,,,,,0,,,,,,,,,0,N,07AEHFS1573H1ZV,7318,N,N,11.4407,0,0,0,0,18,671.34,5,2024
20240325,2024/29/05,M,20220308,2110025026,,302,302,,P000916129,302,24-25/003,2024/27/05,4709.1464,302,0,0,0,0,0,0,35,0,0,0,0,GM OPF,2024/05/07,0,0,,,2,302,S20240392,2024/09/07,,,5,1004,0,20240327,2110025026,1,,2,,,,,202400285,N,0,,,,,,,0,Y,09AAMPD8389B1ZG,3921,N,N,15.5932,9,423.82,9,423.82,0,0,4,2024
20240327,2024/29/05,M,20230380,9911022276,,300,300,,T007421007,300,39/24-25,2024/09/05,,0,0,0,300,0,0,0,0,0,0,0,0,GM OPF,2024/25/06,0,0,,,1,0,,,,,,,0,20240328,9911022276,1,,1,,,,,0,,0,MORE CUT ENDS & LOOPS OBSERVED DURING VISUAL INSPECTION.,,,,,,0,N,27AAAFT7626F1Z5,5607,N,N,108,0,0,0,0,12,3888,,
20240328,2024/29/05,M,20210266,2101777055,,6600,6600,,T007421007,6600,41/24-25,2024/09/05,13898.25,6177,0,423,0,0,99,0,32.76,0,0,0,0,GM OPF,2024/15/06,0,0,,,2,6177,S20240334,2024/21/06,,,5,702,0,20240329,2101777055,1,,1,,,,,202400218,N,0,,,,2024/25/06,20240040,6,0,N,27AAAFT7626F1Z5,5607,N,N,2.5,0,0,0,0,12,1782,4,2024
20240329,2024/29/05,M,20230606,2101211552,,297,297,,U000915008,297,64,2024/28/05,165592.8516,291,0,6,0,0,9,0,34.29,29.69,0,0,0,"GM/OPF,KANPUR",2024/02/07,0,0,,,2,291,S20240387,2024/05/07,,,5,2914,0,20240326,2101211552,1,,3,,,,,202400264,N,0,,,,2024/06/07,20240054,6,0,Y,09AAACU8912A1ZJ,5209,N,N,569.047,2.5,4225.17,2.5,4225.17,0,0,5,2024
20240335,2024/29/05,C,20240098,2510073761,,2,2,,0,2,3660,2024/20/05,1900.78,2,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/05/06,0,0,,,2,2,S20240269,2024/12/06,,,5,420,0,20240325,2510073761,0,,2,,"UNIT RUN CANTEEN,KANPUR",,,0,,0,,,,2024/26/06,20240042,24,0,Y,0,0,N,N,950.39,0,0,0,0,0,0,,
20240330,2024/30/05,M,20230332,2110080001,,100,100,,S000921155,100,16,2024/30/05,44143.2256,97,0,0,3,0,1,0,33.95,4.55,0,0,0,GM OPF,2024/27/06,0,0,,,2,97,S20240377,2024/04/07,5,,5,207,0,20240331,2110080001,1,,1,,,,,202400249,N,,REJECTED DUE TO POOR FINISH,,,2024/05/07,20240053,6,0,Y,09AAYFS2731C1ZY,8804,N,N,455.08,9,4095.72,9,4095.72,0,0,5,2024
20240331,2024/30/05,M,20230583,2110061008,,19,19,,S000921155,19,18,2024/30/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240332,,1,,1,,,,,0,,0,,,,,,,0,Y,09AAYFS2731C1ZY,8804,N,N,440,9,752.4,9,752.4,0,0,,
20240332,2024/30/05,M,20230583,2110061007,,83,83,,S000921155,83,17,2024/30/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240333,,1,,1,,,,,0,,0,,,,,,,0,Y,09AAYFS2731C1ZY,8804,N,N,410,9,3062.7,9,3062.7,0,0,,
20240333,2024/30/05,M,20220292,2110071035,,23,23,,K006521097,23,1007,2024/30/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240335,,1,,1,,,,,0,,0,,,,,,,0,Y,09AACFK8758M2ZJ,8804,N,N,1650,9,3415.5,9,3415.5,0,0,,
20240334,2024/30/05,M,20230463,2110029022,,4202,4202,,N004821035,4202,117,2024/30/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240336,,1,,1,,,,,0,,0,,,,,,,0,Y,09AAACN4829R1ZR,8431,N,N,9.95,9,3762.89,9,3762.89,0,0,,
20240350,2024/30/05,C,20240184,9911037278,,5,5,,0,5,2,2024/30/05,23482,5,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/13/06,0,0,,,2,5,S20240295,2024/19/06,,,5,201,0,20240334,9911037278,0,,5,,"BABA ENTERPRISES,KANPUR",,,0,,0,,,,2024/20/06,20240037,24,0,Y,09CEFPS5498F2ZT,9023,N,N,3980,9,1791,9,1791,0,0,,
20240336,2024/31/05,M,20210313,2101221254,,248,248,,O000921013,248,14,2024/26/05,50435,77,0,3,168,0,4,0,10.87,0,0,0,0,GM OPF,2024/10/06,0,0,,,2,77,SA20240020,2024/21/06,,,5,911,0,20240338,2101221254,1,,1,,,,,202400190,N,0,QTY 168.00 MTR REJECTED DUE TO MASS OBSERVED MORE THAN SPECIFIED.,,,2024/25/06,20240040,6,0,N,27AAACP3167G1ZH,5407,N,N,655,0,0,0,0,5,8122,4,2024
20240337,2024/31/05,M,20230417,2101221348,,256.25,256.25,,O000921013,256.25,13,2024/26/05,124838,241,0,11,4.25,0,4,0,32.92,21,0,0,0,GM OPF,2024/26/06,0,0,,,2,241,S20240366,2024/02/07,,,5,417,0,20240339,2101221348,1,,1,,,,,202400243,N,0,QTY 04.25 MTR REJECTED DUE TO EXCESS TO ORDER.,,,2024/02/07,20240051,6,0,N,27AAACP3167G1ZH,5407,N,N,518,0,0,0,0,5,6636.88,5,2024
20240338,2024/31/05,M,20210313,2101221255,,256,256,,O000921013,256,15,2024/26/05,157200,240,0,16,0,0,4,0,32.81,0,0,0,0,GM OPF,2024/26/06,0,0,,,2,240,S20240364,2024/02/07,,,5,627,0,20240340,2101221255,1,,1,,,,,202400246,N,0,,,,2024/02/07,20240051,6,0,N,27AAACP3167G1ZH,5407,N,N,655,0,0,0,0,5,8384,5,2024
20240339,2024/31/05,M,20210313,2101221256,,165,165,,O000921013,165,17,2024/26/05,91700,140,0,25,0,0,3,0,29.7,0,0,0,0,GM OPF,2024/26/06,0,0,,,2,140,S20240365,2024/02/07,,,5,516,0,20240341,2101221256,1,,1,,,,,202400245,N,0,,,,2024/02/07,20240051,6,0,N,27AAACP3167G1ZH,5407,N,N,655,0,0,0,0,5,5403.75,5,2024
20240340,2024/31/05,M,20210313,2101221253,,146.75,146.75,,O000921013,146.75,16,2024/26/05,,0,0,0,146.75,0,0,0,0,0,0,0,0,GM OPF,2024/10/06,0,0,,,1,0,,,,,,,0,20240342,2101221253,1,,1,,,,,0,,0,MASS/SQ MTR OBSERVED 50.74-51.76 GMS AGAINST SPECIFIED 48+/-2 GM.,,,,,,0,N,27AAACP3167G1ZH,5407,N,N,655,0,0,0,0,5,4806.06,,
20240342,2024/31/05,C,20240160,9911039120,,10,10,,0,10,20,2024/30/05,9971,10,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/07/06,0,0,,,2,10,S20240270,2024/13/06,,,5,101,0,20240337,9911039120,0,,10,,"THE EASTERN PRESS,KANPUR",,,0,,0,,,,2024/25/06,20240041,24,0,Y,09AEBPT4814J2Z7,4820,N,N,845,9,760,9,760,0,0,,
20240343,2024/01/06,M,20210128,2110005017,,36,36,,S005921011,36,11,2024/01/06,23715,31,0,0,5,0,1,0,30.14,0,0,0,0,GM OPF,2024/18/06,0,0,,,2,31,S20240343,2024/25/06,5,,5,209,0,20240343,2110005017,1,,1,,,,,202400226,N,,REJECTED DUE TO FAILED IN COMPRESSION AND POOR FINISH,,,2024/27/06,20240043,6,0,Y,09ACDPG9588L2ZT,8804,N,N,765,9,2478.6,9,2478.6,0,0,6,2024
20240344,2024/01/06,M,20230294,2110025072,,182,182,,S005921011,182,12,2024/01/06,80644.074,122,0,0,60,0,1,0,23.46,10.92,0,0,0,GM OPF,2024/28/06,0,0,,,2,122,S20240409,2024/10/07,5,,5,612,0,20240344,2110025072,1,,1,,,,,202400258,N,,FAILED IN COMPRESSION LOAD,,,,,,0,Y,09ACDPG9588L2ZT,8804,N,N,661.01,9,10827.35,9,10827.34,0,0,6,2024
20240345,2024/01/06,M,20200185,2110060016,,70,70,,S005921011,70,13,2024/01/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240345,,1,,1,,,,,0,,0,,,,,,,0,Y,09ACDPG9588L2ZT,8804,N,N,350,9,2205,9,2205,0,0,,
20240346,2024/01/06,M,20240080,2101171901,,38,38,,S005921011,38,14,2024/01/06,37677.9652,38,0,0,0,0,1,0,35,30,0,0,0,GM OPF,2024/14/06,0,0,,,2,38,S20240324,2024/21/06,5,,5,608,0,20240346,2101171901,1,,1,,,,,202400214,N,,,,,,,,0,Y,09ACDPG9588L2ZT,8804,N,N,991.5254,9,3391.01,9,3391.01,0,0,6,2024
20240347,2024/01/06,M,20230102,2101138459,,5172,5172,,S013421001,5172,SI/20/05/,2024/25/05,,0,0,0,5172,0,0,0,0,0,0,0,0,GM OPF,2024/10/06,0,0,,,1,0,,,,,,,0,20240347,2101138459,1,,56,,,,,0,,0,NO.OF PLIES IN WARP&WEFT DDIRECTION OBSERVED 2 INSTEAD OF SPECIFIED.,SPECIFIED IN WARP IS 3 & IN WEFT 3&4.,BS IN WEFT DIRECTION OBSERVED 1236-1314 N AGAINST SPECIFIED 1320(MIN,,,,0,N,27AAACS6430P1ZZ,5209,N,N,222.1,0,0,0,0,5,57435.06,,
20240348,2024/01/06,M,20230519,2101726679,,19386,19386,,S009925009,19386,104,2024/01/06,,0,0,0,19386,0,0,0,0,17.45,0,0,0,"GM/OPF,KANPUR",2024/05/06,0,0,,,1,0,,,,,,,0,20240349,2101726679,1,,3,,,,,0,,0,FULL QTY. REJECTED DUE TO HANKS ARE OBSERVED WITH MORE STAINS,,,,,,0,Y,09ADWPK1340G1ZE,5607,N,N,4.2,6,4885.27,6,4885.27,0,0,,
20240349,2024/01/06,C,20240179,9911037126,,130,130,,0,130,10,2024/31/05,24544,130,0,0,0,0,0,0,0,0,0,0,0,"GM/OPF, KANPUR",2024/06/06,0,0,,,2,130,S20240268,2024/11/06,,,5,103,0,20240348,9911037126,0,,4,,M/S SHREE PAWAN PRINTERS,,,0,,0,,,,2024/12/06,20240034,6,0,Y,09DIJPS8367A1ZS,4820,N,N,160,9,1872,9,1872,0,0,,
20240351,2024/01/06,M,20240069,9911039088,,1,1,,S000921375,1,1,2024/01/06,209400,1,0,0,0,0,0,0,35,30,0,0,0,GM OPF,2024/11/06,0,0,,,2,1,S20240293,2024/19/06,,,5,101,0,20240350,9911039088,1,,1,,,,,202400199,N,0,,,,2024/25/06,20240040,6,0,Y,09DIJPS8366B1ZR,9023,N,N,209400,9,18846,9,18846,0,0,,
20240352,2024/01/06,M,20240057,9911039092,,1,1,,S000921326,1,11,2024/01/06,210900,1,0,0,0,0,0,0,35,30,0,0,0,GM OPF,2024/11/06,0,0,,,2,1,S20240294,2024/19/06,,,5,101,0,20240352,9911039092,1,,1,,,,,202400200,N,0,,,,2024/25/06,20240040,6,0,Y,09DIJPS8367A1ZS,9023,N,N,210900,9,18981,9,18981,0,0,,
20240353,2024/01/06,M,20240058,9911039087,,1,1,,S000921375,1,2,2024/01/06,210800,1,0,0,0,0,0,0,35,30,0,0,0,GM OPF,2024/11/06,0,0,,,2,1,S20240303,2024/19/06,,,5,101,0,20240351,9911039087,1,,1,,,,,202400201,N,0,,,,2024/20/06,20240036,6,0,Y,09DIJPS8366B1ZR,9023,N,N,210800,9,18972,9,18972,0,0,,
